0.1006 15.9930 -0.1332 2000.0000 12000.0000 1.0000
-0.2402 15.7534 -0.1407 2000.0000 12000.0000 1.0000
-0.3050 15.7011 -0.1422 2000.0000 12000.0000 1.0000
-0.6241 15.4333 -0.1496 2000.0000 12000.0000 1.0000
-0.6843 15.3758 -0.1510 2000.0000 12000.0000 1.0000
-0.9793 15.0816 -0.1576 2000.0000 12000.0000 1.0000
-1.0344 15.0192 -0.1591 2000.0000 12000.0000 1.0000
-1.3022 14.7000 -0.1665 2000.0000 12000.0000 1.0000
-1.3518 14.6332 -0.1680 2000.0000 12000.0000 1.0000
-1.5909 14.2920 -0.1755 2000.0000 12000.0000 1.0000
-1.6346 14.2211 -0.1770 2000.0000 12000.0000 1.0000
-1.8424 13.8601 -0.1844 2000.0000 12000.0000 1.0000
-1.8800 13.7858 -0.1858 2000.0000 12000.0000 1.0000
-2.0559 13.4082 -0.1925 2000.0000 12000.0000 1.0000
-2.0871 13.3310 -0.1939 2000.0000 12000.0000 1.0000
-2.2298 12.9396 -0.2014 2000.0000 12000.0000 1.0000
-2.2543 12.8600 -0.2029 2000.0000 12000.0000 1.0000
-2.3619 12.4576 -0.2103 2000.0000 12000.0000 1.0000
-2.3798 12.3763 -0.2118 2000.0000 12000.0000 1.0000
-2.4529 11.9661 -0.2193 2000.0000 12000.0000 1.0000
-2.4636 11.8836 -0.2207 2000.0000 12000.0000 1.0000
-2.4993 11.4685 -0.2273 2000.0000 12000.0000 1.0000
-2.5030 11.3853 -0.2287 2000.0000 12000.0000 1.0000
-2.5030 10.9687 -0.2362 2000.0000 12000.0000 1.0000
-2.4999 10.8856 -0.2377 2000.0000 12000.0000 1.0000
-2.4642 10.4705 -0.2451 2000.0000 12000.0000 1.0000
-2.4539 10.3879 -0.2466 2000.0000 12000.0000 1.0000
-2.3810 9.9777 -0.2541 2000.0000 12000.0000 1.0000
-2.3638 9.8963 -0.2556 2000.0000 12000.0000 1.0000
-2.2559 9.4939 -0.2630 2000.0000 12000.0000 1.0000
-2.2319 9.4142 -0.2645 2000.0000 12000.0000 1.0000
-2.0895 9.0226 -0.2711 2000.0000 12000.0000 1.0000
-2.0589 8.9452 -0.2725 2000.0000 12000.0000 1.0000
-1.8830 8.5676 -0.2799 2000.0000 12000.0000 1.0000
-1.8459 8.4930 -0.2814 2000.0000 12000.0000 1.0000
-1.6377 8.1322 -0.2889 2000.0000 12000.0000 1.0000
-1.5945 8.0610 -0.2904 2000.0000 12000.0000 1.0000
-1.3558 7.7196 -0.2979 2000.0000 12000.0000 1.0000
-1.3067 7.6523 -0.2993 2000.0000 12000.0000 1.0000
-1.0389 7.3332 -0.3059 2000.0000 12000.0000 1.0000
-0.9843 7.2703 -0.3073 2000.0000 12000.0000 1.0000
-0.6893 6.9762 -0.3148 2000.0000 12000.0000 1.0000
-0.6295 6.9182 -0.3162 2000.0000 12000.0000 1.0000
-0.3104 6.6504 -0.3237 2000.0000 12000.0000 1.0000
-0.2459 6.5976 -0.3252 2000.0000 12000.0000 1.0000
0.0952 6.3586 -0.3327 2000.0000 12000.0000 1.0000
0.1639 6.3114 -0.3341 2000.0000 12000.0000 1.0000
0.5246 6.1030 -0.3408 2000.0000 12000.0000 1.0000
0.5970 6.0617 -0.3421 2000.0000 12000.0000 1.0000
0.9746 5.8857 -0.3496 2000.0000 12000.0000 1.0000
1.0502 5.8508 -0.3511 2000.0000 12000.0000 1.0000
1.4416 5.7082 -0.3585 2000.0000 12000.0000 1.0000
1.5200 5.6797 -0.3600 2000.0000 12000.0000 1.0000
2.0029 5.5506 -0.3690 2000.0000 12000.0000 1.0000
2.0849 5.5359 -0.3705 2000.0000 12000.0000 1.0000
2.4952 5.4637 -0.3779 2000.0000 12000.0000 1.0000
2.5782 5.4560 -0.3793 2000.0000 12000.0000 1.0000
2.9932 5.4196 -0.3859 2000.0000 12000.0000 1.0000
3.0765 5.4190 -0.3874 2000.0000 12000.0000 1.0000
3.4931 5.4190 -0.3948 2000.0000 12000.0000 1.0000
3.5761 5.4255 -0.3963 2000.0000 12000.0000 1.0000
3.9911 5.4620 -0.4038 2000.0000 12000.0000 1.0000
4.0733 5.4754 -0.4053 2000.0000 12000.0000 1.0000
4.4836 5.5475 -0.4127 2000.0000 12000.0000 1.0000
4.5644 5.5678 -0.4141 2000.0000 12000.0000 1.0000
4.9668 5.6757 -0.4207 2000.0000 12000.0000 1.0000
5.0455 5.7027 -0.4222 2000.0000 12000.0000 1.0000
5.4370 5.8451 -0.4296 2000.0000 12000.0000 1.0000
5.5132 5.8787 -0.4311 2000.0000 12000.0000 1.0000
5.8909 6.0546 -0.4386 2000.0000 12000.0000 1.0000
5.9639 6.0946 -0.4401 2000.0000 12000.0000 1.0000
6.3243 6.3035 -0.4476 2000.0000 12000.0000 1.0000
6.3938 6.3494 -0.4490 2000.0000 12000.0000 1.0000
6.7352 6.5881 -0.4565 2000.0000 12000.0000 1.0000
6.8005 6.6397 -0.4579 2000.0000 12000.0000 1.0000
7.1197 6.9075 -0.4645 2000.0000 12000.0000 1.0000
7.1804 6.9644 -0.4659 2000.0000 12000.0000 1.0000
7.4750 7.2590 -0.4734 2000.0000 12000.0000 1.0000
7.5307 7.3209 -0.4749 2000.0000 12000.0000 1.0000
7.7984 7.6401 -0.4824 2000.0000 12000.0000 1.0000
7.8486 7.7065 -0.4839 2000.0000 12000.0000 1.0000
8.0873 8.0479 -0.4913 2000.0000 12000.0000 1.0000
8.1317 8.1183 -0.4927 2000.0000 12000.0000 1.0000
8.3399 8.4792 -0.4994 2000.0000 12000.0000 1.0000
8.3783 8.5531 -0.5008 2000.0000 12000.0000 1.0000
8.5549 8.9304 -0.5082 2000.0000 12000.0000 1.0000
8.5869 9.0072 -0.5097 2000.0000 12000.0000 1.0000
8.7293 9.3987 -0.5172 2000.0000 12000.0000 1.0000
8.7547 9.4780 -0.5187 2000.0000 12000.0000 1.0000
8.8625 9.8804 -0.5261 2000.0000 12000.0000 1.0000
8.8811 9.9615 -0.5276 2000.0000 12000.0000 1.0000
8.9532 10.3719 -0.5342 2000.0000 12000.0000 1.0000
8.9648 10.4543 -0.5356 2000.0000 12000.0000 1.0000
9.0014 10.8693 -0.5431 2000.0000 12000.0000 1.0000
9.0060 10.9524 -0.5445 2000.0000 12000.0000 1.0000
9.0060 11.3690 -0.5520 2000.0000 12000.0000 1.0000
9.0036 11.4522 -0.5535 2000.0000 12000.0000 1.0000
8.9672 11.8672 -0.5609 2000.0000 12000.0000 1.0000
8.9578 11.9500 -0.5624 2000.0000 12000.0000 1.0000
8.8855 12.3602 -0.5699 2000.0000 12000.0000 1.0000
8.8691 12.4419 -0.5714 2000.0000 12000.0000 1.0000
8.7615 12.8443 -0.5780 2000.0000 12000.0000 1.0000
8.7383 12.9243 -0.5793 2000.0000 12000.0000 1.0000
8.5957 13.3157 -0.5868 2000.0000 12000.0000 1.0000
8.5658 13.3934 -0.5883 2000.0000 12000.0000 1.0000
8.3891 13.7707 -0.5958 2000.0000 12000.0000 1.0000
8.3527 13.8456 -0.5973 2000.0000 12000.0000 1.0000
8.1449 14.2067 -0.6047 2000.0000 12000.0000 1.0000
8.1025 14.2783 -0.6062 2000.0000 12000.0000 1.0000
7.8634 14.6195 -0.6128 2000.0000 12000.0000 1.0000
7.8149 14.6873 -0.6142 2000.0000 12000.0000 1.0000
7.5471 15.0064 -0.6216 2000.0000 12000.0000 1.0000
7.4931 15.0699 -0.6231 2000.0000 12000.0000 1.0000
7.1986 15.3644 -0.6306 2000.0000 12000.0000 1.0000
7.1394 15.4230 -0.6321 2000.0000 12000.0000 1.0000
6.8202 15.6908 -0.6395 2000.0000 12000.0000 1.0000
6.7563 15.7442 -0.6410 2000.0000 12000.0000 1.0000
6.3470 16.0313 -0.6490 2000.0000 12000.0000 1.0000
6.2749 16.0730 -0.6505 2000.0000 12000.0000 1.0000
5.9140 16.2812 -0.6579 2000.0000 12000.0000 1.0000
5.8387 16.3167 -0.6594 2000.0000 12000.0000 1.0000
5.4610 16.4927 -0.6669 2000.0000 12000.0000 1.0000
5.3829 16.5216 -0.6684 2000.0000 12000.0000 1.0000
4.9914 16.6639 -0.6758 2000.0000 12000.0000 1.0000
4.9112 16.6863 -0.6773 2000.0000 12000.0000 1.0000
4.5088 16.7941 -0.6848 2000.0000 12000.0000 1.0000
4.4269 16.8095 -0.6861 2000.0000 12000.0000 1.0000
4.0166 16.8816 -0.6928 2000.0000 12000.0000 1.0000
3.9337 16.8901 -0.6942 2000.0000 12000.0000 1.0000
3.5187 16.9265 -0.7017 2000.0000 12000.0000 1.0000
3.4355 16.9280 -0.7032 2000.0000 12000.0000 1.0000
3.0189 16.9280 -0.7107 2000.0000 12000.0000 1.0000
2.9358 16.9224 -0.7122 2000.0000 12000.0000 1.0000
2.5208 16.8859 -0.7196 2000.0000 12000.0000 1.0000
2.4385 16.8733 -0.7210 2000.0000 12000.0000 1.0000
2.0282 16.8011 -0.7276 2000.0000 12000.0000 1.0000
1.9473 16.7816 -0.7291 2000.0000 12000.0000 1.0000
1.5448 16.6739 -0.7365 2000.0000 12000.0000 1.0000
1.4658 16.6476 -0.7380 2000.0000 12000.0000 1.0000
1.0744 16.5050 -0.7455 2000.0000 12000.0000 1.0000
0.9979 16.4721 -0.7470 2000.0000 12000.0000 1.0000
0.6203 16.2962 -0.7544 2000.0000 12000.0000 1.0000
0.5468 16.2570 -0.7558 2000.0000 12000.0000 1.0000
0.1858 16.0491 -0.7625 2000.0000 12000.0000 1.0000
0.1159 16.0038 -0.7639 2000.0000 12000.0000 1.0000
-0.2248 15.7642 -0.7713 2000.0000 12000.0000 1.0000
-0.2906 15.7131 -0.7728 2000.0000 12000.0000 1.0000
-0.6097 15.4454 -0.7803 2000.0000 12000.0000 1.0000
-0.6710 15.3891 -0.7818 2000.0000 12000.0000 1.0000
-0.9660 15.0949 -0.7892 2000.0000 12000.0000 1.0000
-1.0223 15.0336 -0.7907 2000.0000 12000.0000 1.0000
-1.2901 14.7144 -0.7982 2000.0000 12000.0000 1.0000
-1.3410 14.6486 -0.7996 2000.0000 12000.0000 1.0000
-1.5801 14.3074 -0.8063 2000.0000 12000.0000 1.0000
-1.6252 14.2374 -0.8077 2000.0000 12000.0000 1.0000
-1.8330 13.8764 -0.8151 2000.0000 12000.0000 1.0000
-1.8720 13.8028 -0.8166 2000.0000 12000.0000 1.0000
-2.0480 13.4252 -0.8241 2000.0000 12000.0000 1.0000
-2.0807 13.3487 -0.8256 2000.0000 12000.0000 1.0000
-2.2233 12.9572 -0.8330 2000.0000 12000.0000 1.0000
-2.2494 12.8782 -0.8345 2000.0000 12000.0000 1.0000
-2.3571 12.4757 -0.8411 2000.0000 12000.0000 1.0000
-2.3765 12.3948 -0.8425 2000.0000 12000.0000 1.0000
-2.4496 11.9846 -0.8499 2000.0000 12000.0000 1.0000
-2.4620 11.9023 -0.8514 2000.0000 12000.0000 1.0000
-2.4977 11.4872 -0.8589 2000.0000 12000.0000 1.0000
-2.5030 11.4042 -0.8604 2000.0000 12000.0000 1.0000
-2.5030 10.9876 -0.8678 2000.0000 12000.0000 1.0000
-2.5015 10.9043 -0.8693 2000.0000 12000.0000 1.0000
-2.4658 10.4892 -0.8768 2000.0000 12000.0000 1.0000
-2.4572 10.4064 -0.8783 2000.0000 12000.0000 1.0000
-2.3843 9.9962 -0.8849 2000.0000 12000.0000 1.0000
-2.3686 9.9144 -0.8862 2000.0000 12000.0000 1.0000
-2.2608 9.5120 -0.8937 2000.0000 12000.0000 1.0000
-2.2383 9.4318 -0.8952 2000.0000 12000.0000 1.0000
-2.0959 9.0403 -0.9026 2000.0000 12000.0000 1.0000
-2.0669 8.9623 -0.9041 2000.0000 12000.0000 1.0000
-1.8909 8.5846 -0.9116 2000.0000 12000.0000 1.0000
-1.8553 8.5093 -0.9131 2000.0000 12000.0000 1.0000
-1.6471 8.1485 -0.9197 2000.0000 12000.0000 1.0000
-1.6052 8.0765 -0.9211 2000.0000 12000.0000 1.0000
-1.3665 7.7350 -0.9285 2000.0000 12000.0000 1.0000
-1.3188 7.6667 -0.9300 2000.0000 12000.0000 1.0000
-0.9975 7.2838 -0.9390 2000.0000 12000.0000 1.0000
-0.9386 7.2248 -0.9405 2000.0000 12000.0000 1.0000
-0.6436 6.9306 -0.9479 2000.0000 12000.0000 1.0000
-0.5801 6.8767 -0.9492 2000.0000 12000.0000 1.0000
-0.2609 6.6090 -0.9559 2000.0000 12000.0000 1.0000
-0.1931 6.5606 -0.9574 2000.0000 12000.0000 1.0000
0.1481 6.3216 -0.9648 2000.0000 12000.0000 1.0000
0.2198 6.2791 -0.9663 2000.0000 12000.0000 1.0000
0.5805 6.0707 -0.9738 2000.0000 12000.0000 1.0000
0.6554 6.0344 -0.9753 2000.0000 12000.0000 1.0000
1.0331 5.8585 -0.9827 2000.0000 12000.0000 1.0000
1.1108 5.8287 -0.9842 2000.0000 12000.0000 1.0000
1.5023 5.6861 -0.9917 2000.0000 12000.0000 1.0000
1.5823 5.6631 -0.9930 2000.0000 12000.0000 1.0000
1.9847 5.5554 -0.9997 2000.0000 12000.0000 1.0000
2.0664 5.5392 -1.0011 2000.0000 12000.0000 1.0000
2.4767 5.4669 -1.0086 2000.0000 12000.0000 1.0000
2.5594 5.4577 -1.0101 2000.0000 12000.0000 1.0000
2.9744 5.4212 -1.0175 2000.0000 12000.0000 1.0000
3.0577 5.4190 -1.0190 2000.0000 12000.0000 1.0000
3.4743 5.4190 -1.0265 2000.0000 12000.0000 1.0000
3.5574 5.4239 -1.0279 2000.0000 12000.0000 1.0000
3.9724 5.4603 -1.0345 2000.0000 12000.0000 1.0000
4.0548 5.4721 -1.0359 2000.0000 12000.0000 1.0000
4.4651 5.5442 -1.0434 2000.0000 12000.0000 1.0000
4.5462 5.5629 -1.0449 2000.0000 12000.0000 1.0000
4.9486 5.6708 -1.0524 2000.0000 12000.0000 1.0000
5.0278 5.6963 -1.0539 2000.0000 12000.0000 1.0000
5.4194 5.8387 -1.0613 2000.0000 12000.0000 1.0000
5.4962 5.8707 -1.0627 2000.0000 12000.0000 1.0000
5.8738 6.0467 -1.0693 2000.0000 12000.0000 1.0000
5.9476 6.0852 -1.0708 2000.0000 12000.0000 1.0000
6.3081 6.2940 -1.0782 2000.0000 12000.0000 1.0000
6.3784 6.3386 -1.0797 2000.0000 12000.0000 1.0000
6.7198 6.5773 -1.0872 2000.0000 12000.0000 1.0000
6.7861 6.6276 -1.0887 2000.0000 12000.0000 1.0000
7.1053 6.8954 -1.0961 2000.0000 12000.0000 1.0000
7.1671 6.9511 -1.0976 2000.0000 12000.0000 1.0000
7.4617 7.2457 -1.1051 2000.0000 12000.0000 1.0000
7.5186 7.3065 -1.1065 2000.0000 12000.0000 1.0000
7.7863 7.6257 -1.1131 2000.0000 12000.0000 1.0000
7.8378 7.6911 -1.1145 2000.0000 12000.0000 1.0000
8.0765 8.0325 -1.1220 2000.0000 12000.0000 1.0000
8.1223 8.1021 -1.1235 2000.0000 12000.0000 1.0000
8.3305 8.4629 -1.1309 2000.0000 12000.0000 1.0000
8.3703 8.5360 -1.1324 2000.0000 12000.0000 1.0000
8.5469 8.9133 -1.1399 2000.0000 12000.0000 1.0000
8.5805 8.9895 -1.1413 2000.0000 12000.0000 1.0000
8.7228 9.3811 -1.1480 2000.0000 12000.0000 1.0000
8.7498 9.4598 -1.1493 2000.0000 12000.0000 1.0000
8.8576 9.8622 -1.1568 2000.0000 12000.0000 1.0000
8.8778 9.9430 -1.1583 2000.0000 12000.0000 1.0000
8.9499 10.3533 -1.1658 2000.0000 12000.0000 1.0000
8.9632 10.4356 -1.1672 2000.0000 12000.0000 1.0000
8.9997 10.8506 -1.1747 2000.0000 12000.0000 1.0000
9.0060 10.9336 -1.1762 2000.0000 12000.0000 1.0000
9.0060 11.3502 -1.1837 2000.0000 12000.0000 1.0000
9.0053 11.4335 -1.1851 2000.0000 12000.0000 1.0000
8.9688 11.8485 -1.1918 2000.0000 12000.0000 1.0000
8.9610 11.9314 -1.1931 2000.0000 12000.0000 1.0000
8.8888 12.3417 -1.2006 2000.0000 12000.0000 1.0000
8.8740 12.4237 -1.2021 2000.0000 12000.0000 1.0000
8.7664 12.8262 -1.2095 2000.0000 12000.0000 1.0000
8.7448 12.9066 -1.2110 2000.0000 12000.0000 1.0000
8.5736 13.3763 -1.2200 2000.0000 12000.0000 1.0000
8.5384 13.4519 -1.2213 2000.0000 12000.0000 1.0000
8.3618 13.8292 -1.2279 2000.0000 12000.0000 1.0000
8.3205 13.9016 -1.2294 2000.0000 12000.0000 1.0000
8.1127 14.2626 -1.2369 2000.0000 12000.0000 1.0000
8.0654 14.3312 -1.2384 2000.0000 12000.0000 1.0000
7.8264 14.6724 -1.2458 2000.0000 12000.0000 1.0000
7.7734 14.7367 -1.2473 2000.0000 12000.0000 1.0000
7.5057 15.0558 -1.2548 2000.0000 12000.0000 1.0000
7.4475 15.1155 -1.2561 2000.0000 12000.0000 1.0000
7.1529 15.4101 -1.2628 2000.0000 12000.0000 1.0000
7.0899 15.4645 -1.2642 2000.0000 12000.0000 1.0000
6.7708 15.7323 -1.2717 2000.0000 12000.0000 1.0000
6.7035 15.7813 -1.2732 2000.0000 12000.0000 1.0000
6.3624 16.0205 -1.2806 2000.0000 12000.0000 1.0000
6.2912 16.0636 -1.2821 2000.0000 12000.0000 1.0000
5.9303 16.2718 -1.2896 2000.0000 12000.0000 1.0000
5.8557 16.3088 -1.2911 2000.0000 12000.0000 1.0000
5.4781 16.4847 -1.2986 2000.0000 12000.0000 1.0000
5.4006 16.5151 -1.2999 2000.0000 12000.0000 1.0000
5.0091 16.6575 -1.3066 2000.0000 12000.0000 1.0000
4.9293 16.6814 -1.3080 2000.0000 12000.0000 1.0000
4.5269 16.7892 -1.3155 2000.0000 12000.0000 1.0000
4.4454 16.8062 -1.3170 2000.0000 12000.0000 1.0000
4.0351 16.8784 -1.3244 2000.0000 12000.0000 1.0000
3.9525 16.8884 -1.3259 2000.0000 12000.0000 1.0000
3.5375 16.9249 -1.3334 2000.0000 12000.0000 1.0000
3.4543 16.9280 -1.3348 2000.0000 12000.0000 1.0000
3.0377 16.9280 -1.3414 2000.0000 12000.0000 1.0000
2.9545 16.9240 -1.3428 2000.0000 12000.0000 1.0000
2.5395 16.8876 -1.3503 2000.0000 12000.0000 1.0000
2.4570 16.8766 -1.3518 2000.0000 12000.0000 1.0000
2.0467 16.8043 -1.3592 2000.0000 12000.0000 1.0000
1.9654 16.7864 -1.3607 2000.0000 12000.0000 1.0000
1.5630 16.6788 -1.3682 2000.0000 12000.0000 1.0000
1.4835 16.6541 -1.3696 2000.0000 12000.0000 1.0000
1.0921 16.5114 -1.3762 2000.0000 12000.0000 1.0000
1.0149 16.4801 -1.3776 2000.0000 12000.0000 1.0000
0.6373 16.3041 -1.3851 2000.0000 12000.0000 1.0000
0.5631 16.2664 -1.3866 2000.0000 12000.0000 1.0000
0.2021 16.0585 -1.3940 2000.0000 12000.0000 1.0000
0.1313 16.0147 -1.3955 2000.0000 12000.0000 1.0000
-0.2094 15.7750 -1.4030 2000.0000 12000.0000 1.0000
-0.2762 15.7252 -1.4045 2000.0000 12000.0000 1.0000
-0.5953 15.4575 -1.4120 2000.0000 12000.0000 1.0000
-0.6577 15.4023 -1.4134 2000.0000 12000.0000 1.0000
-0.9527 15.1082 -1.4200 2000.0000 12000.0000 1.0000
-1.0103 15.0480 -1.4214 2000.0000 12000.0000 1.0000
-1.2780 14.7288 -1.4289 2000.0000 12000.0000 1.0000
-1.3302 14.6640 -1.4304 2000.0000 12000.0000 1.0000
-1.5693 14.3228 -1.4378 2000.0000 12000.0000 1.0000
-1.6158 14.2537 -1.4393 2000.0000 12000.0000 1.0000
-1.8236 13.8927 -1.4468 2000.0000 12000.0000 1.0000
-1.8641 13.8199 -1.4482 2000.0000 12000.0000 1.0000
-2.0401 13.4423 -1.4549 2000.0000 12000.0000 1.0000
-2.0743 13.3663 -1.4562 2000.0000 12000.0000 1.0000
-2.2169 12.9749 -1.4637 2000.0000 12000.0000 1.0000
-2.2446 12.8964 -1.4652 2000.0000 12000.0000 1.0000
-2.3522 12.4939 -1.4726 2000.0000 12000.0000 1.0000
-2.3732 12.4133 -1.4741 2000.0000 12000.0000 1.0000
-2.4463 12.0032 -1.4816 2000.0000 12000.0000 1.0000
-2.4604 11.9211 -1.4831 2000.0000 12000.0000 1.0000
-2.4960 11.5060 -1.4905 2000.0000 12000.0000 1.0000
-2.5030 11.4230 -1.4920 2000.0000 12000.0000 1.0000
-2.5030 10.9230 -1.5000 2000.0000 12000.0000 1.0000
-2.4959 10.8400 -1.5015 2000.0000 12000.0000 1.0000
-2.4603 10.4249 -1.5089 2000.0000 12000.0000 1.0000
-2.4459 10.3429 -1.5104 2000.0000 12000.0000 1.0000
-2.3730 9.9327 -1.5179 2000.0000 12000.0000 1.0000
-2.3519 9.8521 -1.5194 2000.0000 12000.0000 1.0000
-2.2441 9.4497 -1.5269 2000.0000 12000.0000 1.0000
-2.2163 9.3712 -1.5282 2000.0000 12000.0000 1.0000
-2.0739 8.9797 -1.5348 2000.0000 12000.0000 1.0000
-2.0396 8.9038 -1.5363 2000.0000 12000.0000 1.0000
-1.8637 8.5262 -1.5438 2000.0000 12000.0000 1.0000
-1.8231 8.4534 -1.5453 2000.0000 12000.0000 1.0000
-1.6149 8.0926 -1.5527 2000.0000 12000.0000 1.0000
-1.5683 8.0236 -1.5542 2000.0000 12000.0000 1.0000
-1.3296 7.6821 -1.5617 2000.0000 12000.0000 1.0000
-1.2773 7.6173 -1.5630 2000.0000 12000.0000 1.0000
-1.0096 7.2982 -1.5697 2000.0000 12000.0000 1.0000
-0.9519 7.2381 -1.5711 2000.0000 12000.0000 1.0000
-0.6569 6.9439 -1.5786 2000.0000 12000.0000 1.0000
-0.5945 6.8888 -1.5801 2000.0000 12000.0000 1.0000
-0.2753 6.6211 -1.5875 2000.0000 12000.0000 1.0000
-0.2085 6.5714 -1.5890 2000.0000 12000.0000 1.0000
0.1327 6.3323 -1.5965 2000.0000 12000.0000 1.0000
0.2035 6.2886 -1.5980 2000.0000 12000.0000 1.0000
0.5642 6.0801 -1.6054 2000.0000 12000.0000 1.0000
0.6384 6.0424 -1.6068 2000.0000 12000.0000 1.0000
1.0160 5.8664 -1.6135 2000.0000 12000.0000 1.0000
1.0932 5.8352 -1.6149 2000.0000 12000.0000 1.0000
1.4846 5.6925 -1.6223 2000.0000 12000.0000 1.0000
1.5641 5.6679 -1.6238 2000.0000 12000.0000 1.0000
1.9666 5.5603 -1.6313 2000.0000 12000.0000 1.0000
2.0479 5.5425 -1.6328 2000.0000 12000.0000 1.0000
2.4582 5.4702 -1.6403 2000.0000 12000.0000 1.0000
2.5407 5.4593 -1.6417 2000.0000 12000.0000 1.0000
2.9557 5.4229 -1.6483 2000.0000 12000.0000 1.0000
3.0389 5.4190 -1.6497 2000.0000 12000.0000 1.0000
3.4555 5.4190 -1.6572 2000.0000 12000.0000 1.0000
3.5386 5.4222 -1.6587 2000.0000 12000.0000 1.0000
3.9536 5.4587 -1.6661 2000.0000 12000.0000 1.0000
4.0363 5.4688 -1.6676 2000.0000 12000.0000 1.0000
4.4466 5.5410 -1.6751 2000.0000 12000.0000 1.0000
4.5280 5.5581 -1.6765 2000.0000 12000.0000 1.0000
4.9304 5.6659 -1.6831 2000.0000 12000.0000 1.0000
5.0102 5.6899 -1.6845 2000.0000 12000.0000 1.0000
5.4017 5.8323 -1.6920 2000.0000 12000.0000 1.0000
5.4791 5.8628 -1.6935 2000.0000 12000.0000 1.0000
5.8568 6.0387 -1.7009 2000.0000 12000.0000 1.0000
5.9313 6.0758 -1.7024 2000.0000 12000.0000 1.0000
6.2918 6.2846 -1.7099 2000.0000 12000.0000 1.0000
6.3630 6.3279 -1.7114 2000.0000 12000.0000 1.0000
6.7044 6.5665 -1.7188 2000.0000 12000.0000 1.0000
6.7717 6.6155 -1.7203 2000.0000 12000.0000 1.0000
7.0909 6.8833 -1.7269 2000.0000 12000.0000 1.0000
7.1538 6.9378 -1.7283 2000.0000 12000.0000 1.0000
7.4484 7.2324 -1.7357 2000.0000 12000.0000 1.0000
7.5065 7.2921 -1.7372 2000.0000 12000.0000 1.0000
7.7742 7.6113 -1.7447 2000.0000 12000.0000 1.0000
7.8270 7.6757 -1.7462 2000.0000 12000.0000 1.0000
8.0657 8.0171 -1.7536 2000.0000 12000.0000 1.0000
8.1129 8.0858 -1.7551 2000.0000 12000.0000 1.0000
8.3211 8.4466 -1.7618 2000.0000 12000.0000 1.0000
8.3623 8.5190 -1.7631 2000.0000 12000.0000 1.0000
8.5390 8.8963 -1.7706 2000.0000 12000.0000 1.0000
8.5740 8.9719 -1.7721 2000.0000 12000.0000 1.0000
8.7449 9.4417 -1.7810 2000.0000 12000.0000 1.0000
8.7665 9.5222 -1.7825 2000.0000 12000.0000 1.0000
8.8743 9.9245 -1.7900 2000.0000 12000.0000 1.0000
8.8890 10.0066 -1.7913 2000.0000 12000.0000 1.0000
8.9611 10.4169 -1.7979 2000.0000 12000.0000 1.0000
8.9688 10.4998 -1.7994 2000.0000 12000.0000 1.0000
